UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   76838   Words
   65847   Misrecognized
   14.30%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       4        4     0.00   elge
       1        1     0.00   elieå
       4        4     0.00   eligare
       3        3     0.00   elige
       4        4     0.00   elius
       4        4     0.00   elixir
      17       16     5.88   eljeå
       1        1     0.00   ell
     326      209    35.89   eller
      12       11     8.33   ellieå
       1        1     0.00   ellâ
       2        2     0.00   elå
      13       13     0.00   em
       1        0   100.00   eme
      26       15    42.31   emedan
      22       17    22.73   emellan
       2        2     0.00   emetico
       2        2     0.00   emifloå
       5        3    40.00   emillan
      23       23     0.00   emoot
      69       66     4.35   emot
       2        2     0.00   emotå
       2        2     0.00   emph
      10       10     0.00   emã
     558      486    12.90   en
      18       17     5.56   ena
       4        4     0.00   enahanda
       9        9     0.00   enare
       1        1     0.00   enaå
       1        1     0.00   enbladig
       1        1     0.00   enbladigt
       1        1     0.00   end
      17       17     0.00   enda
       1        1     0.00   endalychtonne
      11       11     0.00   endaå
      34       28    17.65   ende
       4        4     0.00   endeels
       1        1     0.00   ender
       1        0   100.00   endes
      10        8    20.00   endet
       1        1     0.00   enebã
       2        2     0.00   enes
       2        1    50.00   enewed
       3        3     0.00   eneå
       3        3     0.00   enfaldgheet
       1        1     0.00   enfaldiga
       1        1     0.00   enfaldigheet
       7        6    14.29   engeland
       1        1     0.00   engelå
       1        1     0.00   engiewep
       1        1     0.00   engiewepling
       2        1    50.00   england
       2        2     0.00   enio
       4        4     0.00   enkannerliga
       1        1     0.00   enkelt
       1        1     0.00   enligit
       4        3    25.00   enligt
       2        2     0.00   enniå
       2        2     0.00   enor
       1        1     0.00   enrã
      45       30    33.33   ens
       1        1     0.00   entantem
       4        4     0.00   entera
       6        6     0.00   entia
       1        1     0.00   entligen
       3        3     0.00   entz
       4        4     0.00   enu
       1        1     0.00   enum
       4        3    25.00   enã
      17       17     0.00   enå
       3        3     0.00   eo
       2        2     0.00   eolum
       4        4     0.00   ep
       1        1     0.00   epilepå
       2        2     0.00   equa
       5        5     0.00   equencen
       2        2     0.00   equis
      51       47     7.84   er
       1        1     0.00   era
       1        1     0.00   erar
       2        2     0.00   eraå
       3        3     0.00   erdã
       1        1     0.00   eremit
       1        1     0.00   erere
       4        4     0.00   erfara
       4        4     0.00   eric
       2        1    50.00   erici
       4        4     0.00   erik
       4        4     0.00   eriks
       4        2    50.00   erland
       3        2    33.33   erligen
       1        1     0.00   errore
       2        2     0.00   ert
       1        1     0.00   ervation
       5        5     0.00   ervationer
       1        1     0.00   ervativ
       2        2     0.00   ervera
       5        5     0.00   erveras
       4        4     0.00   erveret
       1        1     0.00   erå
      40       35    12.50   es
      99       97     2.02   et
      12       12     0.00   etc
       2        2     0.00   eten
       4        4     0.00   etma
       4        4     0.00   etna
     127      126     0.79   ett
       4        4     0.00   ettes
       4        3    25.00   ettning
       4        4     0.00   eu
       3        3     0.00   eucharius
       1        1     0.00   eugaleno
       1        1     0.00   eugalenus
       2        2     0.00   euphorbia
      13       13     0.00   europa
       1        1     0.00   euå
       1        1     0.00   eva
       4        4     0.00   evacuation
       4        4     0.00   evacuationer
       4        4     0.00   evaporera
       3        3     0.00   evdoxias
       1        1     0.00   ewangelium
       1        1     0.00   ewigh
       1        1     0.00   ewigha
       2        2     0.00   ewinnerligha
       9        9     0.00   ex
       4        4     0.00   exacer
       1        1     0.00   exami
       1        1     0.00   exclamation
       9        9     0.00   exempel
       4        3    25.00   exhundrade
       2        2     0.00   experimen
       4        4     0.00   expo
       2        2     0.00   extrac
      42       42     0.00   ey
       4        4     0.00   ezech
       2        2     0.00   eã
      27       27     0.00   eå
      71       55    22.54   f
      14       14     0.00   fa
       2        1    50.00   faarkoå
       4        4     0.00   fabri
       5        5     0.00   fabriquen
       4        4     0.00   fabriquer
       4        4     0.00   fabriquernes
       6        4    33.33   fader
       2        2     0.00   fadt
       2        1    50.00   fahlun
       4        4     0.00   fahra
       6        6     0.00   fal
       1        1     0.00   faldige
       1        1     0.00   faldigheet
       2        2     0.00   fall
       7        6    14.29   falla
       2        2     0.00   fallandeå
       8        8     0.00   faller
       4        3    25.00   fallit
       2        2     0.00   falun
       3        3     0.00   falå
       4        4     0.00   familia
       1        1     0.00   familiaris
       2        2     0.00   familien
       4        4     0.00   fann
       1        1     0.00   fanns
       1        1     0.00   fanor
       6        6     0.00   fans
      23       23     0.00   fant
       1        1     0.00   far
      13       10    23.08   fara
       1        1     0.00   farfara
       2        2     0.00   farit
       1        1     0.00   farligheet
       1        1     0.00   farligt
       3        3     0.00   faror
       1        1     0.00   farty
       1        1     0.00   farå
       2        2     0.00   fatta
       4        4     0.00   fattas
       1        0   100.00   fattigdomen
      51       51     0.00   faå
       2        2     0.00   fd
       5        5     0.00   fde
       1        0   100.00   fdeteknare
       2        1    50.00   fdingadã
       2        1    50.00   fdinge
       9        9     0.00   fe
      10       10     0.00   feber
       2        2     0.00   febern
       1        0   100.00   febrar
       4        4     0.00   febri
       6        6     0.00   februarii
       4        4     0.00   feck
       4        4     0.00   feel
       4        4     0.00   feigde
       4        4     0.00   felade
       1        0   100.00   felande
       1        1     0.00   fem
       4        4     0.00   femte
       8        7    12.50   femton
       4        4     0.00   fenå
       4        4     0.00   ferale
       4        4     0.00   fermentum
       1        1     0.00   ferå
       1        1     0.00   fes
       1        1     0.00   feta
       3        3     0.00   fetma
       1        1     0.00   feå
      10        9    10.00   ff
       1        1     0.00   ffar
       1        1     0.00   ffeliga
       4        4     0.00   ffre
       2        2     0.00   fftig
       1        0   100.00   fftighet
       3        3     0.00   ffuer
       1        1     0.00   ffuerhand
       4        4     0.00   ffuerwã
       1        1     0.00   ffuet
       9        9     0.00   fi
       4        4     0.00   fiber
       4        4     0.00   fibrerne
      11       10     9.09   fick
       4        4     0.00   fidå
       1        1     0.00   fielf
       4        4     0.00   fien
       1        0   100.00   fiende
       5        1    80.00   fienden
       2        2     0.00   fienders
       1        1     0.00   fiendteligen
       4        3    25.00   fiendtligit
       8        8     0.00   fierde
       4        4     0.00   fierdedeelar
       2        2     0.00   figur
       2        2     0.00   fijkonwã
       2        2     0.00   fijnaå
       3        3     0.00   fijneå
       2        2     0.00   fikon
       1        1     0.00   fikone
       2        2     0.00   fikontrã
       2        2     0.00   filamentum
       1        1     0.00   filt
       4        3    25.00   filtrerade
       5        5     0.00   fin
       9        9     0.00   fina
       4        3    25.00   finem
       1        1     0.00   fingo
       1        1     0.00   fingos
       1        0   100.00   fingren
       2        2     0.00   fingret
      10        9    10.00   finna
       1        0   100.00   finnarnas
      12       11     8.33   finnas
      23       21     8.70   finner
      15       12    20.00   finnes
       2        2     0.00   fins
       4        4     0.00   fint
       1        1     0.00   finå
       5        5     0.00   fiã
       2        2     0.00   fiå
       4        4     0.00   fja
       1        1     0.00   fjerran
       4        4     0.00   fjã
      14       14     0.00   fl
       1        1     0.00   fla
       1        1     0.00   flacce
       4        4     0.00   flacciditatem
       4        4     0.00   flagh
       1        0   100.00   flande
       1        1     0.00   flanquen
       3        3     0.00   fle
       2        2     0.00   fleckote
       4        4     0.00   fleere
       4        4     0.00   flen
      11        8    27.27   flera
      27       27     0.00   flere
       1        0   100.00   fleå
       1        1     0.00   fligen
       5        4    20.00   flighet
       2        2     0.00   flijke
       2        2     0.00   flijt
       3        3     0.00   flijtigt
       1        1     0.00   flik
       3        3     0.00   flikar
       4        3    25.00   flit
       1        1     0.00   flitigh
       4        3    25.00   flitigt
       4        3    25.00   flock
       3        2    33.33   floderne
      11       11     0.00   flore
       4        4     0.00   florent
       2        2     0.00   flott
       4        4     0.00   flugor
       2        2     0.00   fluguegg
       1        1     0.00   flutne
      10       10     0.00   fluã
       1        1     0.00   fly
       1        1     0.00   flyga
       1        1     0.00   flygande
       2        2     0.00   flygten
       1        1     0.00   flygtiga
       1        1     0.00   flygtighet
       1        1     0.00   flyk
       1        1     0.00   flyktade
       5        5     0.00   flytande
       1        1     0.00   flytelå
       1        1     0.00   flytidt
       1        1     0.00   flyy
      10       10     0.00   flã
       1        1     0.00   fnaã
       6        6     0.00   fo
       1        1     0.00   foc
       4        4     0.00   foga
       2        2     0.00   fogda
       2        2     0.00   fogdas
       1        1     0.00   fogdens
       1        1     0.00   fogel
       2        2     0.00   foghel
       3        3     0.00   foglar
      13       13     0.00   foglen
       4        4     0.00   foglens
       4        4     0.00   fohr
       3        3     0.00   fol
       2        2     0.00   folc
      13       12     7.69   folck
       2        2     0.00   folckenom
      25       25     0.00   folcket
       4        4     0.00   foliis
      10       10     0.00   folio
       4        4     0.00   folioå
      19       16    15.79   folk
       4        4     0.00   folke
       3        3     0.00   folket
       2        2     0.00   folkrikaå
       6        6     0.00   folkå
       3        3     0.00   folts
       1        1     0.00   fom
       4        4     0.00   fon
       4        4     0.00   font
       8        8     0.00   fontange
       2        2     0.00   foor
       4        4     0.00   forbã
      13       13     0.00   fordom
       3        3     0.00   fordra
       1        0   100.00   fordran
       4        4     0.00   fordras
       2        2     0.00   fordã
       1        1     0.00   foris
       1        0   100.00   formerande
       3        2    33.33   forniother
       2        2     0.00   foro
       1        1     0.00   fororå
       5        5     0.00   fort
       4        3    25.00   fortplantande
       4        4     0.00   fortplantas
       1        1     0.00   fortã
       1        1     0.00   fortå
       3        2    33.33   forwiå
       2        2     0.00   forå
       2        2     0.00   foten
    4762     4762     0.00   fr
       8        7    12.50   fracht
       5        3    40.00   fram
       2        2     0.00   framalå
       1        1     0.00   frambrakte
       2        2     0.00   framfoot
       4        3    25.00   framgent
       3        3     0.00   framgifwa
       3        3     0.00   framgã
       2        2     0.00   framkomma
       2        2     0.00   framkommer
       1        1     0.00   framledna
       1        1     0.00   framlockades
       2        2     0.00   framman
       3        2    33.33   frammantil
       4        4     0.00   framt
       5        5     0.00   framå
       2        2     0.00   franciå
       1        1     0.00   franck
       7        7     0.00   franckrijke
       1        1     0.00   frank
       3        3     0.00   frankiå
       4        4     0.00   frankrijke
       3        3     0.00   frankrike
       1        1     0.00   frantå
       5        5     0.00   franå
       2        2     0.00   frem
       2        1    50.00   fremmande
       2        2     0.00   frenum
       1        1     0.00   frequentatam
       2        2     0.00   fria
       2        2     0.00   friden
       3        3     0.00   friderici
       2        2     0.00   fridlã
       2        2     0.00   frids
       4        4     0.00   frieri
       4        4     0.00   friga
       7        6    14.29   frige
       4        4     0.00   friget
       5        5     0.00   frigit
       1        0   100.00   frihet
      12       10    16.67   frij
       1        1     0.00   frijden
       1        1     0.00   frijdzens
       4        4     0.00   frije
       2        2     0.00   frijt
       4        4     0.00   frimodigh
       2        2     0.00   fritilla
       1        1     0.00   fritillaria
       1        1     0.00   fritt
       2        2     0.00   friå
       4        4     0.00   froã
       1        1     0.00   froå
       8        8     0.00   fruc
       4        4     0.00   frucht
       4        4     0.00   fruchta
       3        3     0.00   fruchtbarheeten
       1        1     0.00   fruchter
       4        3    25.00   frucktbarhet
       1        1     0.00   frugter
       2        2     0.00   frukoå
       4        4     0.00   frukt
       1        1     0.00   frukta
       2        2     0.00   fruktå
       4        4     0.00   frur
       1        1     0.00   frutimmer
      87       71    18.39   frã
       2        2     0.00   fs
       2        1    50.00   fteligen
       4        3    25.00   ften
       5        4    20.00   ftgã
       1        1     0.00   ftigt
       3        3     0.00   fuchtas
       1        1     0.00   fuchtige
       1        1     0.00   fuchtigh
       1        0   100.00   fuktigheter
       4        4     0.00   fulbordan
      11       11     0.00   full
       1        1     0.00   fulla
       2        2     0.00   fullan
       3        3     0.00   fulle
       5        3    40.00   fuller
       4        3    25.00   fullkomligher
       2        1    50.00   fullmyndige
      10        7    30.00   fullã
       2        2     0.00   fulmã
       5        5     0.00   fult
       1        1     0.00   fumi
       1        1     0.00   fumos
       1        1     0.00   fund
       2        2     0.00   funderade
       1        1     0.00   fundin
       1        1     0.00   fundne
       8        5    37.50   funnit
       2        2     0.00   funno
      15       15     0.00   furå
       4        4     0.00   futilita
       4        4     0.00   futurus
      19       15    21.05   fwa
       5        3    40.00   fwade
       4        4     0.00   fwan
       1        0   100.00   fwanpã
      11        7    36.36   fware
       5        5     0.00   fwas
       6        5    16.67   fwat
       1        1     0.00   fwe
       2        2     0.00   fwedã
       1        0   100.00   fweliga
       1        1     0.00   fwelå
      50       49     2.00   fwen
       4        3    25.00   fwentyrligt
       4        4     0.00   fwentyrs
       4        4     0.00   fwenwã
       9        8    11.11   fwenå
      58       50    13.79   fwer
       4        3    25.00   fwerbetiã
       2        1    50.00   fwerbindes
       1        1     0.00   fwerblad
       3        2    33.33   fwerdrifwit
       1        1     0.00   fwerfallit
       4        3    25.00   fwerfã
       4        4     0.00   fwergofwes
       4        3    25.00   fwerhet
       1        1     0.00   fwerheten
       1        1     0.00   fwerhopat
       1        1     0.00   fwerlade
       3        3     0.00   fwerlefworne
       4        4     0.00   fwerloppet
       4        3    25.00   fwerlã
       4        3    25.00   fwerrumpla
       6        5    16.67   fwertala
       1        0   100.00   fwertrã
       1        0   100.00   fwertã
       3        2    33.33   fwerwinna
       1        1     0.00   fwerwã
       7        5    28.57   fwerå
       2        2     0.00   fwet
       2        2     0.00   fweta
       2        2     0.00   fwetan
       1        1     0.00   fwiå
       2        2     0.00   fwo
       1        0   100.00   fyller
       1        1     0.00   fylleå
       3        3     0.00   fyra
    1437      656    54.35   fã
       4        4     0.00   få
      60       52    13.33   g
      80       65    18.75   ga
       2        2     0.00   gaaå
      13       11    15.38   gade
       1        1     0.00   gades
       1        1     0.00   gadt
       3        3     0.00   gaf
       2        2     0.00   gaff
       2        2     0.00   gaffz
       4        4     0.00   gafs
       4        4     0.00   gagna
       1        1     0.00   galanterier
       2        2     0.00   galbans
       2        2     0.00   galla
       1        1     0.00   gallar
       1        1     0.00   gallo
       6        6     0.00   gallã
       2        2     0.00   gam
       8        6    25.00   gambla
       7        7     0.00   gamble
      12        9    25.00   gamla
       1        1     0.00   gamlas
      11       10     9.09   gamle
      22       19    13.64   gammal
      13       12     7.69   gammalt
       5        5     0.00   gan
       4        4     0.00   gande
       5        5     0.00   ganden
       1        0   100.00   gandes
       4        3    25.00   gandet
       3        3     0.00   gans
       8        8     0.00   ganymedes
      14       14     0.00   ganå
      11        8    27.27   gar
       4        4     0.00   garna
      14       14     0.00   gas
       1        1     0.00   gat
       1        1     0.00   gatan
       3        3     0.00   gaå
       1        0   100.00   gdandet
      17       15    11.76   gde
       5        2    60.00   gder
       4        3    25.00   gders
       2        0   100.00   gdt
      24       21    12.50   ge
       4        4     0.00   geck
       1        1     0.00   gedagar
       1        1     0.00   gel
       2        0   100.00   gelig
       4        4     0.00   geligen
       1        0   100.00   geligit
       2        1    50.00   geligt
       2        2     0.00   gella
       1        1     0.00   gemeent
      14       14     0.00   gemena
       9        6    33.33   gemenligen
       1        1     0.00   gement
       5        5     0.00   gemenå
       1        1     0.00   gemã
      47       40    14.89   gen
       4        4     0.00   genaå
       1        1     0.00   genealogierna
       1        1     0.00   genealogiå
       1        1     0.00   general
       1        0   100.00   genererar
       1        0   100.00   generis
       1        0   100.00   genhet
       1        1     0.00   genheten
       4        4     0.00   genheter
      55       29    47.27   genom
       4        3    25.00   genomdrifwen
       4        4     0.00   gens
       5        4    20.00   genter
       1        1     0.00   gentis
      17       11    35.29   ger
       1        1     0.00   gerder
       1        1     0.00   gerhard
       4        3    25.00   geri
      10        9    10.00   gerna
       2        1    50.00   gerning
       1        1     0.00   gerningar
       1        1     0.00   gerã
       1        1     0.00   ges
       4        4     0.00   getemynta
       3        2    33.33   geter
       1        1     0.00   gewã
      18       16    11.11   geå
       3        3     0.00   gg
       6        4    33.33   gga
       2        2     0.00   ggande
       1        1     0.00   ggar
       1        0   100.00   ggas
      17       15    11.76   gge
       4        4     0.00   ggedhelar
       1        1     0.00   ggenne
       4        4     0.00   gger
       1        1     0.00   gges
      12       12     0.00   gh
       3        3     0.00   gha
       4        4     0.00   ghade
       2        2     0.00   ghar
       1        1     0.00   ghat
      10       10     0.00   ghe
       1        0   100.00   gheligha
       5        5     0.00   ghenheet
       5        4    20.00   gher
       8        7    12.50   ghet
       1        0   100.00   ghfã
       4        4     0.00   ghlofflighe
      10       10     0.00   ghon
       4        4     0.00   ghot
       4        4     0.00   ghra
       4        4     0.00   ghro
       2        2     0.00   ghå
       1        1     0.00   gi
       2        2     0.00   gia
       1        1     0.00   gichon
      18       18     0.00   gick
       2        2     0.00   gie
       2        2     0.00   giff
       5        5     0.00   gifftet
       4        4     0.00   gifftigt
       2        2     0.00   giffua
       4        4     0.00   giffuer
       1        1     0.00   gifte
      28       28     0.00   gifwa
       7        7     0.00   gifwas
       6        3    50.00   gifwer
       4        4     0.00   gifwes
       8        8     0.00   gifwit
       1        1     0.00   gil
       4        4     0.00   gilius
       4        4     0.00   gilt
       2        2     0.00   ginaå
       5        5     0.00   ginge
       6        6     0.00   gingo
       2        2     0.00   gior
       4        4     0.00   giord
      14       14     0.00   giorde
       2        2     0.00   giorder
       3        3     0.00   giordt
      11       11     0.00   giort
       4        3    25.00   giutande
      36       26    27.78   giã
       5        5     0.00   gjorde
       3        3     0.00   gjordt
       1        1     0.00   gjort
      11       11     0.00   gjã
       4        4     0.00   glabrum
       6        6     0.00   gladt
       7        7     0.00   glas
       1        1     0.00   glastratt
       1        0   100.00   glastratten
       1        1     0.00   glaså
       6        6     0.00   glaå
       1        1     0.00   glimmande
       4        4     0.00   glã
       1        1     0.00   gnade
       2        2     0.00   gnaga
       3        2    33.33   gnagandes
       1        0   100.00   gnas
       1        1     0.00   gnat
       5        5     0.00   gnaå
       6        5    16.67   gne
       4        4     0.00   gneå
       1        1     0.00   gnida
       1        0   100.00   gnidande
       1        1     0.00   gnides
       5        5     0.00   gniet
       1        1     0.00   gnijå
       4        3    25.00   gningen
       4        4     0.00   gnã
      20       18    10.00   go
      10        8    20.00   god
       9        9     0.00   goda
       8        8     0.00   gode
       8        8     0.00   godh
       4        4     0.00   godhe
       4        4     0.00   godhet
       2        0   100.00   gods
      19       17    10.53   godt
       2        2     0.00   godz
       2        2     0.00   godzet
       5        5     0.00   godå
       2        2     0.00   gofwo
       4        4     0.00   gohl
       1        1     0.00   gohle
       2        1    50.00   gohlt
       1        1     0.00   golfwet
      86       82     4.65   gon
       2        2     0.00   gonorrho
       1        1     0.00   gonward
       2        2     0.00   gonå
       1        1     0.00   gopogon
      17       15    11.76   gor
       2        2     0.00   gorå
      87       82     5.75   got
       3        2    33.33   gother
       4        4     0.00   gott
       2        2     0.00   gottl
       2        2     0.00   gouverneuren
      38       32    15.79   gr
      18       18     0.00   gra
       8        5    37.50   grader
       1        1     0.00   graf
       4        4     0.00   grafwennes
       1        1     0.00   granlaga
       4        4     0.00   granne
       4        4     0.00   grant
       4        4     0.00   grave
       4        4     0.00   graveolens
       1        1     0.00   graå
      41       39     4.88   gre
       1        1     0.00   grefwe
       3        3     0.00   grekeland
       2        2     0.00   grekerna
       4        4     0.00   grekerne
       1        1     0.00   grekiå
       7        7     0.00   grenar
       4        4     0.00   grep
       2        2     0.00   gret
       5        4    20.00   gri
       1        0   100.00   grifter
      14       14     0.00   grijp
       2        2     0.00   grijpar
       2        2     0.00   grijpe
       2        2     0.00   grijpekloor
       2        2     0.00   grijpen
       4        4     0.00   grijps
       2        2     0.00   grip
       1        1     0.00   gripa
       1        1     0.00   gripen
       2        2     0.00   griper
       4        4     0.00   groff
       4        4     0.00   grotta
       2        2     0.00   grubla
       4        3    25.00   gruffter
       2        1    50.00   grufwelig
       3        3     0.00   grufweligen
       4        4     0.00   grufweligit
       9        9     0.00   grund
       1        1     0.00   grunda
      11        9    18.18   grunden
       1        1     0.00   grundfalå
       2        2     0.00   grundig
       1        1     0.00   grundpelare
       1        1     0.00   grus
       2        2     0.00   gruå
       1        1     0.00   grymhet
       1        1     0.00   grymhets
       2        2     0.00   grymma
       3        3     0.00   grymt
       2        2     0.00   gryphes
       2        2     0.00   gryphos
      27       21    22.22   grã
      12       11     8.33   gs
       2        2     0.00   gsmã
      11       11     0.00   gt
       4        3    25.00   gtades
       3        2    33.33   gtfã
       1        1     0.00   gtig
       4        4     0.00   gtigare
       3        3     0.00   gu
       4        4     0.00   gubbe
      14       13     7.14   gud
       5        5     0.00   gudar
       4        4     0.00   gudarnes
       7        7     0.00   guden
      28       26     7.14   gudh
       6        6     0.00   gudhen
       1        1     0.00   gudhi
       4        4     0.00   gudi
       4        4     0.00   gudom
      10        5    50.00   guds
       8        8     0.00   gudz
       3        3     0.00   gudã
       3        3     0.00   gula
       2        2     0.00   guld
       4        3    25.00   guldberg
       1        1     0.00   guldrijke
       2        2     0.00   guldwigt
       9        9     0.00   gull
       1        1     0.00   gult
       1        1     0.00   gundicum
       4        4     0.00   gunå
      14       14     0.00   guå
       4        3    25.00   gyckelaktighet
       1        1     0.00   gyl
       3        3     0.00   gylfe
       2        2     0.00   gylfes
       1        1     0.00   gyllen
       1        0   100.00   gyllende
       4        4     0.00   gyllna
       1        1     0.00   gymnoå
       1        1     0.00   gynandria
     215      153    28.84   gã
      12       12     0.00   gå
      19       18     5.26   h
       9        9     0.00   ha
       3        3     0.00   haar
     116      109     6.03   hade
       3        3     0.00   hadrianus
       1        1     0.00   hadâ
       4        4     0.00   haf
       2        2     0.00   hafer
       4        4     0.00   haff
       4        3    25.00   hafft
       6        4    33.33   haffua
       1        0   100.00   haffue
      23       21     8.70   haffuer
       4        3    25.00   hafre
       1        0   100.00   hafrerã
       5        5     0.00   hafs
       1        1     0.00   hafswattn
      10       10     0.00   haft
     127      117     7.87   hafwa
       3        2    33.33   hafwandes
       5        5     0.00   hafwe
      88       56    36.36   hafwer
       3        3     0.00   hafwerå
       9        8    11.11   hafwet
       1        1     0.00   hafå
       1        1     0.00   hakan
       4        4     0.00   haken
       2        1    50.00   halff
       1        1     0.00   halfft
       4        4     0.00   halfwa
       1        1     0.00   halm
       1        1     0.00   halmkã
       2        1    50.00   hals
       1        0   100.00   halshuggen
       1        1     0.00   halskra
       1        1     0.00   halã
       4        4     0.00   halå
       2        2     0.00   hamburg
       1        1     0.00   hamnen
     443      435     1.81   han
       2        1    50.00   hanblomå
      11       10     9.09   hand
       2        1    50.00   handa
       4        3    25.00   hande
      16        8    50.00   handen
       1        0   100.00   handklã
       2        1    50.00   handkraft
      12        9    25.00   handla
       4        3    25.00   handlade
       1        0   100.00   handlan
       1        0   100.00   handlar
       2        2     0.00   handlen
       2        2     0.00   handt
       4        4     0.00   handteras
       4        3    25.00   handteringens
       3        2    33.33   handtwã
       1        0   100.00   handå
       1        1     0.00   hannu
       6        6     0.00   hanor
     137      135     1.46   hans
     116      113     2.59   har
       1        1     0.00   harald
      12       12     0.00   hardt
       1        1     0.00   harewepling
       2        2     0.00   harpijs
       1        1     0.00   hartsaktig
       4        4     0.00   harum
       2        2     0.00   hat
       1        1     0.00   hattartil
       2        2     0.00   hau
       4        4     0.00   hazard
      14       13     7.14   haå
       1        1     0.00   hctte
       2        2     0.00   hedemora
       2        1    50.00   heder
       4        3    25.00   hederlig
       1        1     0.00   hedniå
       6        6     0.00   heel
      12       10    16.67   heela
       2        2     0.00   heelt
       1        1     0.00   heemwiå
       3        3     0.00   heet
       3        3     0.00   heftigt
       1        1     0.00   hel
      48       48     0.00   hela
       1        1     0.00   helar
       1        1     0.00   helffuetit
       2        2     0.00   helga
       4        4     0.00   helgedomen
       6        6     0.00   helgon
       1        1     0.00   helgons
       1        1     0.00   heli
       1        1     0.00   helig
       2        1    50.00   heliga
       2        2     0.00   heligt
      19       15    21.05   heller
      19       19     0.00   helt
       4        4     0.00   helã
      26       26     0.00   helå
       9        7    22.22   hem
       2        1    50.00   hemliga
       6        3    50.00   hemlige
       2        1    50.00   hemligen
       2        2     0.00   hemlighet
       4        3    25.00   hemligheten
       5        5     0.00   hemma
       1        1     0.00   hemwiå
       3        3     0.00   hen
      20       14    30.00   henne
       8        4    50.00   hennes
       2        2     0.00   henric
       2        2     0.00   henrich
       2        2     0.00   henricus
       2        2     0.00   heraen
       2        2     0.00   herdan
       1        1     0.00   herdar
       2        2     0.00   herdeta
       1        1     0.00   herminium
       1        1     0.00   hermund
       2        2     0.00   herodotus
      28       26     7.14   herr
       5        5     0.00   herran
       4        4     0.00   herranom
       7        5    28.57   herrans
       1        0   100.00   herrar
       4        4     0.00   herrars
      12       10    16.67   herre
      17       14    17.65   herren
       4        4     0.00   herrens
       1        0   100.00   herrligt
       2        2     0.00   hertig
       4        4     0.00   hertigdã
      14        9    35.71   hertigen
       2        0   100.00   hertigens
       9        6    33.33   het
       5        5     0.00   heta
      14       10    28.57   heter
       1        0   100.00   hettan
       3        2    33.33   hette
       8        7    12.50   hetå
       2        2     0.00   hic
       6        6     0.00   hielp
      10        7    30.00   hielpa
       3        2    33.33   hielper
       4        4     0.00   hiemå
       1        1     0.00   hieracium
       4        4     0.00   hiernes
       1        1     0.00   hiert
      10        9    10.00   hierta
       1        1     0.00   hiertans
       1        1     0.00   hiertat
       1        1     0.00   hiertats
       2        2     0.00   hiftorierna
       4        3    25.00   hijt
       6        6     0.00   himmelen
       4        4     0.00   himmelens
       1        1     0.00   himmels
      18       18     0.00   himmelå
       6        6     0.00   hin
       9        8    11.11   hinder
       8        8     0.00   hindra
       2        2     0.00   hindradt
       7        7     0.00   hindrar
       1        1     0.00   hindrat
       3        2    33.33   hinnorne
       1        1     0.00   hiort
       4        4     0.00   hirs
       8        8     0.00   hit
       4        4     0.00   hiul
      14       11    21.43   hiå
       4        4     0.00   hjelp
       4        4     0.00   hjelpes
       6        6     0.00   hjertan
      15       14     6.67   hl
       9        8    11.11   hlet
       1        1     0.00   hlglas
       8        8     0.00   hls
       1        1     0.00   hn
       1        1     0.00   hna
      17       17     0.00   ho
       3        3     0.00   hof
       4        4     0.00   hoff
       4        4     0.00   hohl
       2        2     0.00   holla
       1        0   100.00   hollendaren
       2        1    50.00   holler
       2        2     0.00   holmenå
       2        2     0.00   holms
       2        2     0.00   hometh
      73       68     6.85   hon
       6        6     0.00   honan
       3        2    33.33   honette
     143      126    11.89   honom
       2        2     0.00   honorna
       1        1     0.00   honung
       2        1    50.00   honungen
       1        1     0.00   honungs
       5        5     0.00   honungshus
       6        6     0.00   honungshuå
      10       10     0.00   hoop
      38       37     2.63   hoos
       3        3     0.00   hootas
       2        2     0.00   hooã
       2        2     0.00   hop
       3        3     0.00   hopp
       1        1     0.00   hoppa
       1        1     0.00   hopramlade
       6        6     0.00   hopå
       2        2     0.00   hornlikt
       3        3     0.00   hort
      50       49     2.00   hos
       2        2     0.00   hot
       1        1     0.00   hotade
       3        2    33.33   hotande
      47       41    12.77   hr
       2        1    50.00   hrande
       3        2    33.33   hrender
       8        7    12.50   hret
       1        0   100.00   hringar
       1        1     0.00   hrli
       1        1     0.00   hrlige
       1        0   100.00   hrligen
       1        1     0.00   hro
       1        1     0.00   hrs
       6        6     0.00   hrswã
       2        2     0.00   hrtijden
       1        1     0.00   hrå
       4        4     0.00   hten
       7        7     0.00   hu
       2        1    50.00   huadh
       4        4     0.00   huar
       2        2     0.00   hudar
       1        1     0.00   huden
       1        1     0.00   hudlã
       2        2     0.00   huf
       3        3     0.00   hufwa
      18       14    22.22   hufwud
       4        4     0.00   hufwuden
      15       12    20.00   hufwudet
       2        2     0.00   hufwudets
       4        4     0.00   hufwudfel
       2        2     0.00   hufwudgã
       3        3     0.00   hufwudwã
       1        1     0.00   hufwudå
       2        2     0.00   hugga
       4        4     0.00   huggen
       1        1     0.00   huggormen
       1        1     0.00   huila
       2        1    50.00   huilken
       2        2     0.00   huilket
       4        4     0.00   huldå
       1        1     0.00   hulpen
       4        4     0.00   hulppit
       3        3     0.00   hun
       1        1     0.00   hundrad
       7        5    28.57   hundrade
      10       10     0.00   hunger
